agent_id,call_length,datestamp,lead_id,status
2,69,2023-03-30 01:14:36,AB_864054706,CB
3,8,2023-03-28 22:14:36,AB_864054706,VM
4,40,2023-03-28 23:14:36,AB_864054706,CB
3,7,2023-03-30 01:14:36,AB_921824707,VM
3,86,2023-03-29 23:14:36,AB_921824707,CB
4,141,2023-03-28 22:14:36,AB_615874708,NI
5,133,2023-03-30 00:14:36,AB_615874708,NI
1,6,2023-03-29 01:14:36,AB_653594709,VM
2,149,2023-03-29 23:14:36,AB_653594709,NI
4,122,2023-03-29 22:14:36,AB_653594709,NI
4,283,2023-03-28 22:14:36,AB_653594709,NI
3,10,2023-03-29 00:14:36,AB_653594709,VM
4,1,2023-03-30 00:14:36,AB_321964710,VM
5,9,2023-03-28 23:14:36,AB_321964710,VM
2,5,2023-03-28 23:14:36,AB_757284711,VM
3,3,2023-03-29 01:14:36,AB_757284711,CB
5,110,2023-03-30 00:14:36,AB_757284711,NI
4,61,2023-03-29 00:14:36,AB_757284711,CB
4,11,2023-03-29 23:14:36,AB_757284711,CB
1,61,2023-03-28 22:14:36,AB_417824712,CB
5,20,2023-03-28 23:14:36,AB_417824712,CB
3,3,2023-03-30 00:14:36,AB_417824712,VM
1,3,2023-03-30 01:14:36,AB_417824712,VM
4,901,2023-03-30 01:14:36,AB_417824712,S
2,151,2023-03-29 01:14:36,AB_878744713,NI
5,9,2023-03-30 01:14:36,AB_878744713,VM
3,246,2023-03-28 23:14:36,AB_878744713,NI
4,7,2023-03-29 22:14:36,AB_106254714,VM
3,2,2023-03-28 22:14:36,AB_106254714,VM
2,7,2023-03-28 22:14:36,AB_382944715,VM
5,36,2023-03-30 00:14:36,AB_382944715,CB
1,292,2023-03-28 22:14:36,AB_382944715,NI
4,9,2023-03-29 23:14:36,AB_139254716,VM
1,2,2023-03-28 23:14:36,AB_139254716,VM
1,200,2023-03-28 23:14:36,AB_544294717,NI
4,71,2023-03-29 23:14:36,AB_544294717,CB
5,64,2023-03-28 22:14:36,AB_338564718,CB
5,2,2023-03-28 22:14:36,AB_338564718,VM
5,6,2023-03-28 22:14:36,AB_373424719,VM
5,1,2023-03-28 23:14:36,AB_373424719,VM
3,2,2023-03-29 01:14:36,AB_501234720,VM
5,121,2023-03-29 00:14:36,AB_501234720,NI
3,37,2023-03-29 01:14:36,AB_751934721,CB
3,274,2023-03-30 00:14:36,AB_751934721,NI
1,1,2023-03-29 00:14:36,AB_689114722,VM
1,8,2023-03-30 01:14:36,AB_689114722,VM
3,5,2023-03-29 01:14:36,AB_631194723,VM
5,5,2023-03-29 01:14:36,AB_631194723,VM
1,7,2023-03-29 01:14:36,AB_976914724,VM
1,269,2023-03-29 01:14:36,AB_976914724,NI
3,3,2023-03-29 01:14:36,AB_745434725,VM
4,172,2023-03-29 01:14:36,AB_745434725,NI
4,171,2023-03-29 00:14:36,AB_745434725,NI
5,9,2023-03-29 23:14:36,AB_116644726,VM
2,284,2023-03-28 22:14:36,AB_116644726,NI
5,4,2023-03-29 00:14:36,AB_116644726,VM
5,1,2023-03-29 00:14:36,AB_393504727,VM
5,10,2023-03-29 22:14:36,AB_393504727,VM
1,7,2023-03-29 01:14:36,AB_456464728,NI
2,1,2023-03-30 01:14:36,AB_456464728,VM
2,5,2023-03-29 00:14:36,AB_300624729,VM
5,69,2023-03-30 00:14:36,AB_300624729,CB
4,11,2023-03-29 00:14:36,AB_300624729,NI
1,127,2023-03-28 22:14:36,AB_300624729,NI
4,4,2023-03-28 22:14:36,AB_991844730,VM
2,5,2023-03-28 22:14:36,AB_991844730,VM
2,8,2023-03-30 01:14:36,AB_625534731,VM
3,150,2023-03-29 22:14:36,AB_625534731,NI
1,5,2023-03-29 01:14:36,AB_151814732,VM
3,1,2023-03-30 01:14:36,AB_151814732,VM
3,9,2023-03-29 22:14:36,AB_427134733,VM
4,177,2023-03-28 22:14:36,AB_427134733,NI
3,39,2023-03-29 23:14:36,AB_427134733,NI
3,6,2023-03-30 00:14:36,AB_396144734,VM
1,8,2023-03-29 23:14:36,AB_396144734,VM
1,11,2023-03-29 00:14:36,AB_626454735,CB
5,2234,2023-03-30 00:14:36,AB_626454735,S
3,3,2023-03-28 22:14:36,AB_752644736,VM
1,8,2023-03-29 22:14:36,AB_752644736,VM
2,10,2023-03-29 23:14:36,AB_752644736,VM
1,10,2023-03-30 00:14:36,AB_544264737,VM
3,1118,2023-03-30 00:14:36,AB_544264737,S
4,131,2023-03-30 00:14:36,AB_689234738,NI
1,31,2023-03-29 00:14:36,AB_689234738,CB
1,3,2023-03-28 23:14:36,AB_689234738,VM
3,238,2023-03-29 23:14:36,AB_689234738,NI
1,151,2023-03-30 01:14:36,AB_212324739,NI
4,809,2023-03-30 00:14:36,AB_212324739,S
1,7,2023-03-29 22:14:36,AB_212324739,VM
2,212,2023-03-30 00:14:36,AB_273584740,NI
4,201,2023-03-28 22:14:36,AB_273584740,NI
4,92,2023-03-28 22:14:36,AB_273584740,CB
3,9,2023-03-30 00:14:36,AB_273584740,VM
2,2446,2023-03-30 00:14:36,AB_655014741,S
5,7,2023-03-28 22:14:36,AB_655014741,VM
3,43,2023-03-29 01:14:36,AB_180204742,CB
5,258,2023-03-29 23:14:36,AB_180204742,NI
1,281,2023-03-28 23:14:36,AB_469234743,NI
5,53,2023-03-29 01:14:36,AB_469234743,CB
3,8,2023-03-29 23:14:36,AB_326734744,VM
1,6,2023-03-29 22:14:36,AB_326734744,VM
2,6,2023-03-29 23:14:36,AB_359514745,VM
1,3,2023-03-30 01:14:36,AB_359514745,VM
4,67,2023-03-29 23:14:36,AB_171334746,NI
4,1,2023-03-29 00:14:36,AB_171334746,VM
4,53,2023-03-29 00:14:36,AB_956004747,NI
3,276,2023-03-29 23:14:36,AB_956004747,NI
4,5,2023-03-29 22:14:36,AB_965124748,VM
5,10,2023-03-29 22:14:36,AB_965124748,VM
3,2,2023-03-29 22:14:36,AB_965124748,CB
2,8,2023-03-30 00:14:36,AB_965124748,VM
3,5,2023-03-28 22:14:36,AB_607514749,VM
2,6,2023-03-29 00:14:36,AB_607514749,VM
5,259,2023-03-29 23:14:36,AB_607514749,NI
3,2,2023-03-29 22:14:36,AB_869374750,VM
3,155,2023-03-29 22:14:36,AB_869374750,NI
2,10,2023-03-29 00:14:36,AB_572584751,VM
4,199,2023-03-29 22:14:36,AB_572584751,NI
1,3,2023-03-29 22:14:36,AB_133274752,VM
4,45,2023-03-30 01:14:36,AB_133274752,CB
5,10,2023-03-30 01:14:36,AB_861924753,VM
2,5,2023-03-29 22:14:36,AB_861924753,VM
2,156,2023-03-30 01:14:36,AB_332614754,NI
1,38,2023-03-29 23:14:36,AB_332614754,NI
3,7,2023-03-30 00:14:36,AB_332614754,VM
4,5,2023-03-29 22:14:36,AB_332614754,VM
5,1,2023-03-30 01:14:36,AB_391144755,VM
5,7,2023-03-29 23:14:36,AB_391144755,VM
5,8,2023-03-30 00:14:36,AB_404464756,VM
5,7,2023-03-29 23:14:36,AB_404464756,VM
4,39,2023-03-29 00:14:36,AB_410654757,CB
2,1959,2023-03-29 23:14:36,AB_410654757,S
3,8,2023-03-30 00:14:36,AB_410654757,VM
4,6,2023-03-29 22:14:36,AB_410654757,VM
5,2,2023-03-29 22:14:36,AB_375914758,VM
2,58,2023-03-29 00:14:36,AB_375914758,NI
3,1,2023-03-29 00:14:36,AB_375914758,VM
5,7,2023-03-29 22:14:36,AB_335354759,VM
4,248,2023-03-28 22:14:36,AB_335354759,NI
1,6,2023-03-28 22:14:36,AB_956784760,VM
2,96,2023-03-28 23:14:36,AB_956784760,NI
2,3,2023-03-29 23:14:36,AB_956784760,VM
2,42,2023-03-29 23:14:36,AB_243694761,CB
3,2435,2023-03-30 01:14:36,AB_243694761,S
2,54,2023-03-28 22:14:36,AB_953324762,CB
1,4,2023-03-28 22:14:36,AB_953324762,VM
3,257,2023-03-29 22:14:36,AB_995854763,NI
4,3,2023-03-30 00:14:36,AB_995854763,VM
2,10,2023-03-29 01:14:36,AB_995854763,VM
5,9,2023-03-28 23:14:36,AB_323084764,VM
3,244,2023-03-29 22:14:36,AB_323084764,NI
2,2,2023-03-29 22:14:36,AB_702504765,VM
5,1,2023-03-30 01:14:36,AB_702504765,VM
4,8,2023-03-29 01:14:36,AB_788404766,VM
5,7,2023-03-29 23:14:36,AB_788404766,VM
4,9,2023-03-29 22:14:36,AB_557594767,VM
5,7,2023-03-28 22:14:36,AB_557594767,VM
2,201,2023-03-28 22:14:36,AB_557594767,NI
2,10,2023-03-28 23:14:36,AB_663014768,VM
1,9,2023-03-29 23:14:36,AB_663014768,VM
3,288,2023-03-29 22:14:36,AB_663014768,NI
3,260,2023-03-30 00:14:36,AB_663014768,NI
1,240,2023-03-30 01:14:36,AB_663014768,NI
3,104,2023-03-30 01:14:36,AB_353384769,NI
2,7,2023-03-28 22:14:36,AB_353384769,VM
3,95,2023-03-29 01:14:36,AB_353384769,CB
5,265,2023-03-29 01:14:36,AB_353384769,NI
1,143,2023-03-29 00:14:36,AB_128354770,NI
4,57,2023-03-29 01:14:36,AB_128354770,CB
5,10,2023-03-30 01:14:36,AB_128354770,VM
3,149,2023-03-29 01:14:36,AB_426544771,NI
5,144,2023-03-28 23:14:36,AB_426544771,NI
3,3,2023-03-29 22:14:36,AB_543614772,VM
5,93,2023-03-30 00:14:36,AB_543614772,NI
3,3,2023-03-28 23:14:36,AB_543614772,VM
2,8,2023-03-30 01:14:36,AB_543614772,VM
5,10,2023-03-28 23:14:36,AB_543614772,VM
1,2,2023-03-28 23:14:36,AB_892034773,VM
4,5,2023-03-30 00:14:36,AB_892034773,VM
2,8,2023-03-28 23:14:36,AB_892034773,VM
4,46,2023-03-29 00:14:36,AB_892034773,CB
4,10,2023-03-28 23:14:36,AB_892034773,VM
1,144,2023-03-30 00:14:36,AB_884264774,NI
2,3,2023-03-30 01:14:36,AB_884264774,VM
3,9,2023-03-29 22:14:36,AB_884264774,VM
2,227,2023-03-29 01:14:36,AB_884264774,NI
5,285,2023-03-29 23:14:36,AB_884264774,NI
5,3,2023-03-29 23:14:36,AB_878414775,VM
2,7,2023-03-30 01:14:36,AB_878414775,VM
3,9,2023-03-28 23:14:36,AB_878414775,VM
3,158,2023-03-30 00:14:36,AB_878414775,NI
5,3,2023-03-29 01:14:36,AB_392004776,VM
5,219,2023-03-30 00:14:36,AB_392004776,NI
5,79,2023-03-28 22:14:36,AB_401724777,NI
3,10,2023-03-29 23:14:36,AB_401724777,VM
1,4,2023-03-29 01:14:36,AB_586944778,VM
3,2178,2023-03-30 01:14:36,AB_586944778,S
1,33,2023-03-29 00:14:36,AB_586944778,CB
1,6,2023-03-30 01:14:36,AB_679064779,VM
3,49,2023-03-28 23:14:36,AB_679064779,NI
1,1512,2023-03-29 01:14:36,AB_679064779,S
4,4,2023-03-28 23:14:36,AB_473194780,VM
5,10,2023-03-29 22:14:36,AB_473194780,VM
1,8,2023-03-29 00:14:36,AB_363104781,VM
2,1,2023-03-30 01:14:36,AB_363104781,VM
4,193,2023-03-29 01:14:36,AB_363104781,NI
4,64,2023-03-30 00:14:36,AB_363104781,NI
3,9,2023-03-30 01:14:36,AB_486984782,VM
3,19,2023-03-29 00:14:36,AB_486984782,NI
5,6,2023-03-29 00:14:36,AB_995834783,NI
2,6,2023-03-30 00:14:36,AB_995834783,VM
1,2,2023-03-30 00:14:36,AB_363304784,VM
3,1,2023-03-30 00:14:36,AB_363304784,VM
5,10,2023-03-28 23:14:36,AB_363304784,VM
4,6,2023-03-30 00:14:36,AB_889414785,VM
4,10,2023-03-29 22:14:36,AB_889414785,VM
3,6,2023-03-29 22:14:36,AB_201824786,VM
2,32,2023-03-28 23:14:36,AB_201824786,CB
5,274,2023-03-28 22:14:36,AB_810794787,NI
4,467,2023-03-29 01:14:36,AB_810794787,S
5,3,2023-03-29 00:14:36,AB_810794787,VM
5,3,2023-03-29 01:14:36,AB_810794787,CB
1,4,2023-03-30 01:14:36,AB_409054788,VM
1,35,2023-03-30 00:14:36,AB_409054788,NI
1,8,2023-03-28 22:14:36,AB_945694789,VM
5,62,2023-03-29 00:14:36,AB_945694789,CB
3,82,2023-03-30 00:14:36,AB_678864790,CB
4,181,2023-03-28 23:14:36,AB_678864790,NI
1,3,2023-03-30 01:14:36,AB_326094791,VM
4,4,2023-03-30 00:14:36,AB_326094791,VM
2,235,2023-03-29 22:14:36,AB_326094791,NI
1,130,2023-03-29 01:14:36,AB_326094791,NI
4,7,2023-03-28 22:14:36,AB_591244792,VM
2,37,2023-03-28 22:14:36,AB_591244792,CB
5,9,2023-03-29 22:14:36,AB_270494793,VM
2,2961,2023-03-29 01:14:36,AB_270494793,S
4,919,2023-03-29 23:14:36,AB_270494793,S
4,185,2023-03-28 23:14:36,AB_270494793,NI
4,1883,2023-03-29 00:14:36,AB_635504794,S
2,32,2023-03-29 22:14:36,AB_635504794,NI
1,1,2023-03-28 22:14:36,AB_852544795,VM
3,47,2023-03-30 00:14:36,AB_852544795,NI
2,10,2023-03-29 01:14:36,AB_852544795,VM
2,2983,2023-03-28 22:14:36,AB_852544795,S
3,27,2023-03-30 00:14:36,AB_802004796,CB
2,103,2023-03-29 23:14:36,AB_802004796,NI
3,150,2023-03-28 22:14:36,AB_756914797,NI
2,148,2023-03-29 00:14:36,AB_756914797,NI
3,10,2023-03-29 23:14:36,AB_756914797,VM
4,74,2023-03-30 00:14:36,AB_756914797,CB
2,153,2023-03-29 01:14:36,AB_756914797,NI
2,5,2023-03-29 00:14:36,AB_922984798,VM
4,3,2023-03-29 22:14:36,AB_922984798,VM
3,24,2023-03-30 00:14:36,AB_130044799,CB
1,589,2023-03-30 01:14:36,AB_130044799,S
3,124,2023-03-28 23:14:36,AB_364054800,NI
5,9,2023-03-28 22:14:36,AB_364054800,VM
5,10,2023-03-30 01:14:36,AB_291934801,VM
1,25,2023-03-29 23:14:36,AB_291934801,CB
4,4,2023-03-29 23:14:36,AB_645864802,VM
1,132,2023-03-30 01:14:36,AB_645864802,NI
3,213,2023-03-29 00:14:36,AB_645864802,NI
4,8,2023-03-29 22:14:36,AB_885944803,VM
5,98,2023-03-30 01:14:36,AB_885944803,CB
4,4,2023-03-28 22:14:36,AB_694954804,VM
5,8,2023-03-29 22:14:36,AB_694954804,VM
5,9,2023-03-29 01:14:36,AB_694954804,VM
1,7,2023-03-29 00:14:36,AB_962494805,VM
1,32,2023-03-28 22:14:36,AB_962494805,CB
3,248,2023-03-29 00:14:36,AB_939134806,NI
5,19,2023-03-30 00:14:36,AB_939134806,CB
1,53,2023-03-28 23:14:36,AB_939134806,CB
2,8,2023-03-28 23:14:36,AB_939134806,VM
5,134,2023-03-29 00:14:36,AB_939134806,NI
5,11,2023-03-28 22:14:36,AB_154514807,CB
2,289,2023-03-29 00:14:36,AB_154514807,NI
5,5,2023-03-29 01:14:36,AB_154514807,VM
2,90,2023-03-29 22:14:36,AB_154514807,CB
2,3,2023-03-29 23:14:36,AB_391984808,VM
3,111,2023-03-29 22:14:36,AB_391984808,NI
1,6,2023-03-30 01:14:36,AB_391984808,VM
2,143,2023-03-30 00:14:36,AB_309794809,NI
3,8,2023-03-29 00:14:36,AB_309794809,VM
1,10,2023-03-29 00:14:36,AB_256024810,CB
1,2691,2023-03-29 23:14:36,AB_256024810,S
4,5,2023-03-30 00:14:36,AB_256024810,VM
4,35,2023-03-29 22:14:36,AB_778684811,CB
1,10,2023-03-29 00:14:36,AB_778684811,VM
1,56,2023-03-30 01:14:36,AB_308404812,CB
4,784,2023-03-29 00:14:36,AB_308404812,S
3,89,2023-03-29 22:14:36,AB_624374813,CB
1,68,2023-03-29 01:14:36,AB_624374813,CB
1,9,2023-03-28 22:14:36,AB_518574814,VM
5,5,2023-03-29 23:14:36,AB_518574814,VM
2,9,2023-03-29 01:14:36,AB_209004815,VM
2,7,2023-03-30 00:14:36,AB_209004815,VM
3,3,2023-03-29 01:14:36,AB_209004815,VM
5,7,2023-03-29 00:14:36,AB_209004815,VM
3,1,2023-03-30 01:14:36,AB_323234816,VM
3,7,2023-03-29 01:14:36,AB_323234816,VM
2,558,2023-03-29 01:14:36,AB_118274817,S
5,162,2023-03-30 01:14:36,AB_118274817,NI
2,193,2023-03-30 00:14:36,AB_455224818,NI
2,157,2023-03-29 01:14:36,AB_455224818,NI
2,42,2023-03-30 00:14:36,AB_932434819,CB
5,4,2023-03-29 22:14:36,AB_932434819,VM
5,1,2023-03-30 00:14:36,AB_932434819,CB
3,9,2023-03-29 00:14:36,AB_932434819,VM
2,199,2023-03-29 23:14:36,AB_932434819,NI
4,1,2023-03-29 00:14:36,AB_851594820,VM
2,7,2023-03-29 01:14:36,AB_851594820,VM
5,124,2023-03-30 01:14:36,AB_851594820,NI
3,3,2023-03-30 01:14:36,AB_446504821,CB
2,33,2023-03-30 00:14:36,AB_446504821,CB
3,8,2023-03-30 00:14:36,AB_149034822,VM
5,1,2023-03-29 23:14:36,AB_149034822,VM
1,282,2023-03-29 23:14:36,AB_442414823,NI
2,125,2023-03-30 00:14:36,AB_442414823,NI
1,241,2023-03-30 01:14:36,AB_442414823,NI
1,7,2023-03-28 23:14:36,AB_442414823,VM
4,10,2023-03-29 23:14:36,AB_442414823,VM
3,98,2023-03-28 23:14:36,AB_199054824,CB
5,4,2023-03-29 01:14:36,AB_199054824,NI
2,167,2023-03-30 01:14:36,AB_199054824,NI
3,1,2023-03-29 01:14:36,AB_119674825,VM
3,4,2023-03-29 01:14:36,AB_119674825,VM
1,76,2023-03-28 22:14:36,AB_119674825,CB
3,92,2023-03-30 00:14:36,AB_119674825,NI
3,40,2023-03-30 00:14:36,AB_119674825,CB
1,88,2023-03-29 00:14:36,AB_377694826,CB
3,7,2023-03-30 00:14:36,AB_377694826,VM
3,9,2023-03-28 23:14:36,AB_171284827,VM
1,1,2023-03-29 00:14:36,AB_171284827,VM
5,2,2023-03-30 00:14:36,AB_810994828,VM
2,9,2023-03-30 00:14:36,AB_810994828,VM
5,6,2023-03-28 22:14:36,AB_679134829,VM
2,8,2023-03-29 01:14:36,AB_679134829,VM
5,247,2023-03-29 01:14:36,AB_914054830,NI
2,29,2023-03-28 23:14:36,AB_914054830,CB
5,1,2023-03-30 00:14:36,AB_249774831,VM
3,1886,2023-03-29 23:14:36,AB_249774831,S
2,170,2023-03-28 23:14:36,AB_626424832,NI
4,13,2023-03-28 23:14:36,AB_626424832,CB
3,2,2023-03-29 01:14:36,AB_895184833,VM
1,176,2023-03-29 22:14:36,AB_895184833,NI
5,3,2023-03-28 23:14:36,AB_895184833,VM
4,3,2023-03-30 00:14:36,AB_895184833,VM
1,50,2023-03-28 22:14:36,AB_490794834,CB
2,7,2023-03-29 22:14:36,AB_490794834,VM
4,3,2023-03-28 23:14:36,AB_490794834,VM
3,5,2023-03-29 22:14:36,AB_289484835,VM
5,10,2023-03-29 22:14:36,AB_289484835,VM
5,10,2023-03-28 22:14:36,AB_860514836,VM
4,6,2023-03-28 23:14:36,AB_860514836,VM
5,6,2023-03-28 23:14:36,AB_611044837,VM
2,2,2023-03-28 22:14:36,AB_611044837,VM
3,67,2023-03-30 01:14:36,AB_611044837,CB
5,61,2023-03-30 00:14:36,AB_611044837,CB
1,24,2023-03-29 23:14:36,AB_513074838,NI
5,7,2023-03-28 23:14:36,AB_513074838,VM
1,2597,2023-03-29 01:14:36,AB_568584839,S
4,139,2023-03-28 22:14:36,AB_568584839,NI
3,17,2023-03-30 01:14:36,AB_924204840,CB
4,115,2023-03-29 22:14:36,AB_924204840,NI
4,16,2023-03-29 22:14:36,AB_511824841,NI
5,4,2023-03-29 22:14:36,AB_511824841,VM
3,4,2023-03-29 00:14:36,AB_711494842,VM
4,2,2023-03-30 00:14:36,AB_711494842,VM
3,1,2023-03-30 00:14:36,AB_711494842,VM
3,138,2023-03-30 00:14:36,AB_557324843,NI
2,3,2023-03-28 23:14:36,AB_557324843,VM
1,73,2023-03-28 23:14:36,AB_219654844,NI
1,9,2023-03-29 23:14:36,AB_219654844,VM
1,122,2023-03-28 23:14:36,AB_918194845,NI
5,1243,2023-03-29 22:14:36,AB_918194845,S
2,1,2023-03-29 23:14:36,AB_918194845,VM
3,279,2023-03-29 00:14:36,AB_918194845,NI
3,116,2023-03-28 23:14:36,AB_593604846,NI
4,7,2023-03-29 23:14:36,AB_593604846,VM
4,809,2023-03-30 01:14:36,AB_631144847,S
5,4,2023-03-29 22:14:36,AB_631144847,VM
5,6,2023-03-29 00:14:36,AB_631144847,VM
3,1,2023-03-29 01:14:36,AB_631144847,VM
2,180,2023-03-29 00:14:36,AB_647724848,NI
3,240,2023-03-29 22:14:36,AB_647724848,NI
4,47,2023-03-29 01:14:36,AB_647724848,CB
1,10,2023-03-29 22:14:36,AB_544614849,VM
5,263,2023-03-30 00:14:36,AB_544614849,NI
1,132,2023-03-29 00:14:36,AB_213704850,NI
4,5,2023-03-29 23:14:36,AB_213704850,VM
2,31,2023-03-28 23:14:36,AB_821454851,NI
5,2,2023-03-28 22:14:36,AB_821454851,VM
5,1110,2023-03-30 01:14:36,AB_821454851,S
4,1318,2023-03-29 22:14:36,AB_422544852,S
2,2,2023-03-30 00:14:36,AB_422544852,VM
1,162,2023-03-28 23:14:36,AB_731774853,NI
3,199,2023-03-28 23:14:36,AB_731774853,NI
1,83,2023-03-28 22:14:36,AB_755354854,NI
2,215,2023-03-29 23:14:36,AB_755354854,NI
1,10,2023-03-29 22:14:36,AB_469264855,VM
4,20,2023-03-29 22:14:36,AB_469264855,NI
1,50,2023-03-28 22:14:36,AB_469264855,CB
1,21,2023-03-29 22:14:36,AB_469264855,NI
4,204,2023-03-28 23:14:36,AB_469264855,NI
5,7,2023-03-29 01:14:36,AB_228354856,VM
3,156,2023-03-29 22:14:36,AB_228354856,NI
1,39,2023-03-28 22:14:36,AB_228354856,NI
4,62,2023-03-29 23:14:36,AB_618414857,CB
2,90,2023-03-30 01:14:36,AB_618414857,CB
4,4,2023-03-29 23:14:36,AB_975464858,VM
5,237,2023-03-30 01:14:36,AB_975464858,NI
4,2,2023-03-29 23:14:36,AB_503394859,VM
3,75,2023-03-28 23:14:36,AB_503394859,CB
3,21,2023-03-29 22:14:36,AB_990204860,NI
2,181,2023-03-29 01:14:36,AB_990204860,NI
4,2153,2023-03-29 01:14:36,AB_556314861,S
5,2,2023-03-30 01:14:36,AB_556314861,VM
1,91,2023-03-30 00:14:36,AB_726264862,NI
4,8,2023-03-29 23:14:36,AB_726264862,VM
3,3,2023-03-30 00:14:36,AB_568664863,VM
4,1,2023-03-29 00:14:36,AB_568664863,VM
3,2868,2023-03-30 01:14:36,AB_568664863,S
4,98,2023-03-28 23:14:36,AB_568664863,CB
3,2663,2023-03-28 22:14:36,AB_568664863,S
2,2,2023-03-30 01:14:36,AB_544414864,VM
2,9,2023-03-30 01:14:36,AB_544414864,VM
5,208,2023-03-29 23:14:36,AB_808714865,NI
1,2523,2023-03-28 22:14:36,AB_808714865,S
3,10,2023-03-30 01:14:36,AB_808714865,VM
2,73,2023-03-30 00:14:36,AB_808714865,CB
1,10,2023-03-29 00:14:36,AB_808714865,VM
3,5,2023-03-29 00:14:36,AB_693184866,VM
2,1808,2023-03-28 22:14:36,AB_693184866,S
1,208,2023-03-28 23:14:36,AB_167304867,NI
4,670,2023-03-30 01:14:36,AB_167304867,S
1,3,2023-03-29 22:14:36,AB_622674868,VM
5,52,2023-03-30 00:14:36,AB_622674868,CB
2,9,2023-03-29 23:14:36,AB_622674868,VM
5,1052,2023-03-28 23:14:36,AB_249674869,S
1,1,2023-03-30 01:14:36,AB_249674869,VM
4,6,2023-03-29 22:14:36,AB_699154870,VM
5,1,2023-03-30 00:14:36,AB_699154870,VM
3,2,2023-03-29 01:14:36,AB_302134871,VM
4,4,2023-03-28 23:14:36,AB_302134871,VM
3,159,2023-03-28 23:14:36,AB_302134871,NI
2,64,2023-03-29 22:14:36,AB_430674872,NI
2,4,2023-03-29 22:14:36,AB_430674872,VM
1,8,2023-03-28 23:14:36,AB_336024873,VM
5,1,2023-03-28 23:14:36,AB_336024873,VM
1,1,2023-03-29 01:14:36,AB_920704874,VM
1,267,2023-03-30 01:14:36,AB_920704874,NI
1,2,2023-03-29 01:14:36,AB_906374875,VM
1,4,2023-03-28 22:14:36,AB_906374875,VM
1,3,2023-03-29 00:14:36,AB_906374875,VM
1,8,2023-03-29 23:14:36,AB_906374875,VM
4,59,2023-03-29 00:14:36,AB_523144876,CB
3,6,2023-03-29 23:14:36,AB_523144876,CB
4,83,2023-03-30 01:14:36,AB_523144876,CB
4,2817,2023-03-30 01:14:36,AB_969494877,S
1,10,2023-03-28 23:14:36,AB_969494877,VM
3,2,2023-03-29 01:14:36,AB_882194878,VM
2,5,2023-03-29 22:14:36,AB_882194878,VM
4,8,2023-03-30 00:14:36,AB_260204879,VM
5,281,2023-03-30 01:14:36,AB_260204879,NI
4,4,2023-03-30 01:14:36,AB_719494880,VM
3,218,2023-03-28 22:14:36,AB_719494880,NI
3,89,2023-03-30 00:14:36,AB_719494880,NI
3,1,2023-03-28 23:14:36,AB_719494880,VM
4,169,2023-03-29 23:14:36,AB_719494880,NI
1,9,2023-03-28 22:14:36,AB_428614881,VM
2,8,2023-03-30 01:14:36,AB_428614881,VM
2,9,2023-03-29 22:14:36,AB_201334882,VM
5,7,2023-03-29 00:14:36,AB_201334882,VM
2,9,2023-03-29 23:14:36,AB_163384883,VM
3,96,2023-03-29 23:14:36,AB_163384883,CB
3,43,2023-03-29 23:14:36,AB_163384883,NI
5,195,2023-03-29 23:14:36,AB_767114884,NI
4,64,2023-03-30 01:14:36,AB_767114884,CB
3,6,2023-03-28 23:14:36,AB_767114884,VM
2,3,2023-03-29 00:14:36,AB_549754885,VM
2,10,2023-03-30 00:14:36,AB_549754885,VM
4,24,2023-03-28 23:14:36,AB_270514886,CB
3,5,2023-03-29 00:14:36,AB_270514886,VM
4,194,2023-03-29 00:14:36,AB_270514886,NI
1,10,2023-03-30 01:14:36,AB_270514886,VM
5,2,2023-03-29 22:14:36,AB_270514886,VM
5,146,2023-03-29 01:14:36,AB_200974887,NI
4,4,2023-03-30 00:14:36,AB_200974887,VM
2,2,2023-03-28 23:14:36,AB_986174888,VM
5,7,2023-03-28 23:14:36,AB_986174888,VM
3,8,2023-03-30 01:14:36,AB_986174888,VM
1,4,2023-03-29 22:14:36,AB_986174888,VM
4,2,2023-03-29 00:14:36,AB_986174888,VM
3,43,2023-03-28 23:14:36,AB_426424889,CB
1,14,2023-03-29 23:14:36,AB_426424889,CB
5,10,2023-03-30 01:14:36,AB_166484890,VM
3,9,2023-03-29 23:14:36,AB_166484890,VM
1,5,2023-03-29 00:14:36,AB_166484890,VM
3,1108,2023-03-29 22:14:36,AB_166484890,S
3,2,2023-03-29 01:14:36,AB_618034891,VM
3,2,2023-03-30 00:14:36,AB_618034891,VM
2,2758,2023-03-29 23:14:36,AB_868314892,S
5,8,2023-03-29 00:14:36,AB_868314892,VM
1,7,2023-03-29 01:14:36,AB_868314892,VM
5,99,2023-03-29 01:14:36,AB_915194893,CB
5,299,2023-03-29 01:14:36,AB_915194893,NI
2,9,2023-03-29 00:14:36,AB_279084894,VM
2,46,2023-03-29 01:14:36,AB_279084894,CB
4,134,2023-03-29 01:14:36,AB_973104895,NI
2,594,2023-03-28 22:14:36,AB_973104895,S
1,4,2023-03-29 23:14:36,AB_973104895,VM
1,1,2023-03-30 01:14:36,AB_160564896,VM
3,6,2023-03-28 23:14:36,AB_160564896,VM
2,9,2023-03-30 01:14:36,AB_160564896,VM
2,19,2023-03-29 22:14:36,AB_987224897,NI
1,15,2023-03-29 23:14:36,AB_987224897,CB
2,2443,2023-03-29 22:14:36,AB_903704898,S
1,1,2023-03-29 22:14:36,AB_903704898,VM
